id,date,direction,duration,source,category,summary
CAL019c067623d97536b4bd40b16eed0965,2026-01-28,inbound,18,Orinda GMB,INCOMPLETE,Hold message only no conversation
CAL019c0693583e7110a589fbe6a9fc552e,2026-01-28,inbound,42,Orinda GMB,SPAM,Lead Vision sales call for Clayton
CAL019c069ec90d773eaf03b3f7562ac8de,2026-01-28,inbound,19,Rhino Concrete Danville,SPAM,Google listing scam press 1 to verify
CAL019c06afb6a37141847187e5c772f6b9,2026-01-28,inbound,12,Rhino Retaining Walls & Pavers Oakland,INCOMPLETE,Hold message only no conversation
CAL019c06b414e377a08c1e0e1d5c1ad2e1,2026-01-28,inbound,69,Orinda GMB,OPERATIONS,Insulation subcontractor Carlos seeking work
CAL019c06b90fa37d398738956692d5ae67,2026-01-28,inbound,38,Oakland ADU Builder & Room Addition,INCOMPLETE,Hold message caller hung up
CAL019c06bb5e1077b08c0abcf4dbfb9874,2026-01-28,inbound,10,Rhino Retaining Walls & Pavers Oakland,INCOMPLETE,Hold message only no conversation
CAL019c06c1ccf674c89037eebee4bf00b5,2026-01-28,inbound,17,Orinda GMB,INCOMPLETE,Hold message only no conversation
CAL019c0732b7e27bfa9c3c50c22ec5228e,2026-01-28,inbound,30,Orinda GMB,INCOMPLETE,Hold message only no conversation
CAL019c0ab361ef70efa6779419eed053c4,2026-01-29,inbound,44,Orinda GMB,SPAM,Mitch cold call sales declined
CAL019c0ad807437b998562e64a40473b6a,2026-01-29,inbound,27,Orinda GMB,SPAM,Mitch cold call sales declined
CAL019c0ae995637b74a1734969a2152eed,2026-01-29,inbound,44,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Voicemail greeting no message left
CAL019c0af49c5f77ae9be7fefc685bfcd7,2026-01-29,inbound,21,Rhino Concrete Lafayette,SPAM,Google listing scam press 1 to verify
CAL019c0b09e6d1752685ac7b5204f9d608,2026-01-29,inbound,16,Rhino Concrete Oakland,SPAM,Google listing scam press 1 to verify
CAL019c0b166fbf768f8daae04a553e0fd6,2026-01-29,inbound,24,Lafayette GMB,SPAM,My Pro Directory listing scam press 2
CAL019c0b2a1167758fa6f0c9f83da9354f,2026-01-29,inbound,23,Pleasant Hill GMB,SPAM,Google listing scam press 1 to verify
CAL019c0b477dae7ca88d0d6e2e4d10db42,2026-01-29,inbound,29,Oakland ADU Builder & Room Addition,SPAM,Mitch repeated cold caller declined
CAL019c0b47fee77f32ab684dad390a244e,2026-01-29,inbound,32,Rhino Retaining Walls & Pavers Oakland,SPAM,Google listing scam went to voicemail
CAL019c0b501191731588503125bac0aa29,2026-01-29,inbound,116,Orinda GMB,NOT_FIT,Kitchen hood job in Orinda too small referred to handyman
CAL019c0b5978e7758b9cdb63317d578d3a,2026-01-29,inbound,14,Rhino Concrete Danville,SPAM,Google listing scam press 1 to verify
CAL019c0b664b63710e935941bd3639649f,2026-01-29,inbound,26,Lafayette GMB,INCOMPLETE,Hold message caller hung up
CAL019c0b9dd6f977f087a69d4e19bffc98,2026-01-29,inbound,19,Rhino Concrete Livermore,SPAM,Google listing scam press 1 to verify
CAL019c0ba0d2ce7e1da8d1710c0cb0e9a6,2026-01-29,inbound,11,Rhino Bathroom & Kitchen Remodel Oakland,INCOMPLETE,Hold message only no conversation
CAL019c0bb16aaa74fd9559e0b1299b772a,2026-01-29,inbound,15,Orinda GMB,INCOMPLETE,Hold message only no conversation
CAL019c0bfbb31f7abcbd31e4893e0d8482,2026-01-29,inbound,59,Outbound,OPERATIONS,Home Depot Concord voicemail re phone purchase Rudy
CAL019c0bfdba15790c85e05d60318a4abc,2026-01-29,inbound,58,Outbound,OPERATIONS,Home Depot Concord text confirmation for Rudy purchase
CAL019c0f7e9b5f7ef998fdf94afa336844,2026-01-30,inbound,16,Lafayette GMB,INCOMPLETE,Voicemail greeting no message left
CAL019c0fc4cbe070d7bda7bd20faa74708,2026-01-30,inbound,16,Rhino Retaining Walls & Pavers Oakland,SPAM,Google listing scam press 1 to verify
CAL019c0fccac147e979e90a035c6d2f1b3,2026-01-30,inbound,20,Rhino Concrete Oakland,SPAM,Google listing scam press 1 to verify
CAL019c0fda122e7096a32f5ebbbec7bcfd,2026-01-30,inbound,34,Oakland ADU Builder & Room Addition,INCOMPLETE,Hold message caller hung up
CAL019c0feaa7217c439314772aa167d607,2026-01-30,inbound,13,Rhino Concrete Lafayette,SPAM,Google listing scam automated message
CAL019c0ff1535174a6b5a0c0e6452796e4,2026-01-30,inbound,12,Rhino Concrete Livermore,SPAM,Google listing scam automated message
CAL019c0ff7d283777099384f7897759082,2026-01-30,inbound,32,Pleasant Hill GMB,SPAM,Google listing scam press 1 with opt out
CAL019c10213a977da1bba0500aacf8bc8d,2026-01-30,inbound,13,Orinda GMB,INCOMPLETE,Hold message only no conversation
CAL019c10236d6079fca7e262dd51d7ea02,2026-01-30,inbound,30,Orinda GMB,INCOMPLETE,Hold message caller said hello only
CAL019c104a76b977c6b153578b69836c58,2026-01-30,inbound,15,Lafayette GMB,INCOMPLETE,Hold message only no conversation
CAL019c106c4a9a728cbd89cba4a011c845,2026-01-30,inbound,21,Appointments,SYSTEM,Houzz lead notification press 1 to connect
CAL019c106d9f7e7410a36998402d6311ad,2026-01-30,inbound,8,Oakland ADU Builder & Room Addition,INCOMPLETE,Hold message only 8 seconds
CAL019c10a4a4227e8ea1abd3398c248f4a,2026-01-30,inbound,22,Appointments,SYSTEM,Houzz lead notification press 1 to connect
CAL019c10dd318978979a50752b0b44b209,2026-01-30,inbound,24,Appointments,SYSTEM,Houzz lead notification press 1 to connect
CAL019c10f96d367e7c8579b9c7728a3208,2026-01-30,inbound,58,Oakland ADU Builder & Room Addition,INCOMPLETE,Hold message caller hung up
CAL019c1107a0af7f2dae76f6f446dc530d,2026-01-30,inbound,59,Rhino Concrete Danville,INCOMPLETE,Hold message caller did not respond
CAL019c1596da5575b286a98041c3a8cf56,2026-01-31,inbound,9,Lafayette GMB,INCOMPLETE,Voicemail greeting no message left
CAL019c1f3140787417be5a939667efb56a,2026-02-02,inbound,33,Rhino Concrete Danville,SPAM,Google listing scam with opt out number
CAL019c1f32958476e09fe5eaf784a775a8,2026-02-02,inbound,86,Lafayette GMB,INCOMPLETE,Hold message only no conversation
CAL019c1f3dc93e7b0f9607536a14a8d895,2026-02-02,inbound,393,Lafayette GMB,CUSTOMER,San Ramon walkway leveling driveway foundation cracks appt set
CAL019c1f4c9b017e2d82a68a23891a83f3,2026-02-02,inbound,51,Appointments,CUSTOMER,Houzz lead 3-6 bathroom remodel master bath restructure
CAL019c1f5667947d82a1325bd955fd5615,2026-02-02,inbound,12,Lafayette GMB,INCOMPLETE,Hold message only no conversation
CAL019c1f708dee73608d36f98ad1bcfbed,2026-02-02,inbound,198,Pleasant Hill GMB,CUSTOMER,Pleasant Hill interior paint bathroom deck roof appt set Wed
CAL019c1fb1b452750ba3aec5b695aabe29,2026-02-02,inbound,62,925-233-0109,OPERATIONS,Inquiry about Overhill Orinda project ownership
CAL019c1fb709f97eb5b2f8b5bdbaed63a4,2026-02-02,inbound,28,Orinda GMB,INCOMPLETE,Hold message caller said hello only
CAL019c1fccccfe78ad887309dd5c852288,2026-02-02,inbound,20,Rhino Concrete Lafayette,SPAM,Google listing scam press 1 to verify
CAL019c1fdd326278f4af29344b20650606,2026-02-02,inbound,16,Rhino Concrete Livermore,SPAM,Google listing scam press 1 to verify
CAL019c1ff36b207f4da329adb49abf1e4f,2026-02-02,inbound,59,Oakland ADU Builder & Room Addition,INCOMPLETE,Hold message caller hung up
CAL019c1ff6476174d8a23055323decc9f0,2026-02-02,inbound,12,Lafayette GMB,INCOMPLETE,Hold message only no conversation
CAL019c1ffd6a6877e39087f8abc58551d1,2026-02-02,inbound,68,ROLLE- Lead Center,OPERATIONS,Woodland Direct Fireplace vendor call for Roli
CAL019c20040a067b3c83acbb4a1176dbec,2026-02-02,inbound,13,Rhino Concrete Lafayette,SPAM,Google listing flagged for review scam
CAL019c200a1b717da280eec12e9fa3ab31,2026-02-02,inbound,12,Rhino Concrete Lafayette,SPAM,Google listing scam automated message
CAL019c202335027669b66a4e96fb72d23a,2026-02-02,inbound,15,Rhino Concrete Danville,SPAM,Google listing scam press 1 to verify
CAL019c2042bba776da9da6cf15ff163fde,2026-02-02,inbound,33,Rhino Concrete Danville,SPAM,Google listing scam with opt out number
CAL019c2067013f723798978d3ea8f7ed0b,2026-02-02,inbound,78,Lafayette GMB,OPERATIONS,TRV Engineers Aisha offering engineering services
CAL019c20a918257bd89c80486d7aa1539a,2026-02-02,inbound,22,Oakland ADU Builder & Room Addition,INCOMPLETE,Hold message caller asked for Rolly only
CAL019c20d9a5ef75f291852184fb051169,2026-02-02,inbound,100,Orinda GMB,OPERATIONS,Innodes Engineering Kevin MEP services follow up declined
